,LATITUDE,LONGITUDE,EXCEED_SPEED_LIMIT_I
594102,41.794467273,-87.6420881,Y
594578,41.83790318,-87.71691008299999,Y
594580,41.83790318,-87.71691008299999,Y
595666,41.898928384,-87.73857374399999,Y
595668,41.898928384,-87.73857374399999,Y
595670,41.898928384,-87.73857374399999,Y
595672,41.898928384,-87.73857374399999,Y
595859,41.862058700000006,-87.71178560700001,Y
595863,41.862058700000006,-87.71178560700001,Y
596184,41.734594968,-87.64557252,N
596186,41.734594968,-87.64557252,N
596210,41.992944134,-87.660504875,Y
596212,41.992944134,-87.660504875,Y
596214,41.992944134,-87.660504875,Y
596318,41.89456863,-87.75451107200001,Y
596430,41.853804511,-87.6812931,Y
596907,41.910706997,-87.662327245,N
596909,41.910706997,-87.662327245,N
597091,41.998038131,-87.703472471,N
597093,41.998038131,-87.703472471,N
597095,41.998038131,-87.703472471,N
597097,41.998038131,-87.703472471,N
597099,41.998038131,-87.703472471,N
597499,41.721786288000004,-87.62739191,Y
597501,41.721786288000004,-87.62739191,Y
597550,41.907224559,-87.63288434299999,N
597552,41.907224559,-87.63288434299999,N
597554,41.907224559,-87.63288434299999,N
597556,41.907224559,-87.63288434299999,N
598426,41.735561231999995,-87.686930097,N
598431,41.735561231999995,-87.686930097,N
598436,41.735561231999995,-87.686930097,N
598441,41.735561231999995,-87.686930097,N
598446,41.735561231999995,-87.686930097,N
599724,41.736154969,-87.62984512,Y
599726,41.736154969,-87.62984512,Y
599728,41.736154969,-87.62984512,Y
599730,41.736154969,-87.62984512,Y
600444,41.866281003000005,-87.72523422,Y
600446,41.866281003000005,-87.72523422,Y
600448,41.866281003000005,-87.72523422,Y
600450,41.866281003000005,-87.72523422,Y
600535,41.851369945,-87.619124824,Y
600537,41.851369945,-87.619124824,Y
600539,41.851369945,-87.619124824,Y
600541,41.851369945,-87.619124824,Y
600543,41.851369945,-87.619124824,Y
601455,41.73616511,-87.62558756899999,N
601457,41.73616511,-87.62558756899999,N
601846,41.775749246,-87.576268787,N
601848,41.775749246,-87.576268787,Y
601849,41.775749246,-87.576268787,N
601851,41.775749246,-87.576268787,Y
601852,41.775749246,-87.576268787,N
601854,41.775749246,-87.576268787,Y
601855,41.775749246,-87.576268787,N
601857,41.775749246,-87.576268787,Y
601858,41.775749246,-87.576268787,N
601860,41.775749246,-87.576268787,Y
601861,41.775749246,-87.576268787,N
601863,41.775749246,-87.576268787,Y
601864,41.775749246,-87.576268787,N
601866,41.775749246,-87.576268787,Y
601867,41.775749246,-87.576268787,N
601869,41.775749246,-87.576268787,Y
601870,41.775749246,-87.576268787,N
601872,41.775749246,-87.576268787,Y
603498,41.870791976,-87.715704365,Y
604380,41.808671283,-87.669431559,Y
604400,41.903904618,-87.775278157,N
604402,41.903904618,-87.775278157,N
604519,41.790282089,-87.57897751600001,Y
604522,41.790282089,-87.57897751600001,Y
604525,41.790282089,-87.57897751600001,Y
604770,41.89435687,-87.723459095,Y
604772,41.89435687,-87.723459095,Y
604774,41.89435687,-87.723459095,Y
604776,41.89435687,-87.723459095,Y
605022,41.889950225,-87.726075204,Y
605024,41.889950225,-87.726075204,Y
605026,41.889950225,-87.726075204,Y
605028,41.889950225,-87.726075204,Y
605536,41.87695157,-87.727645016,N
605537,41.87695157,-87.727645016,N
605618,41.885550766,-87.66100243,Y
605620,41.885550766,-87.66100243,Y
606416,41.75773415,-87.663461363,Y
606418,41.75773415,-87.663461363,Y
607068,41.782893925,-87.673851398,N
607070,41.782893925,-87.673851398,N
607174,41.90389192,-87.761161537,Y
607176,41.90389192,-87.761161537,Y
607600,41.873031035,-87.757034799,Y
607602,41.873031035,-87.757034799,Y
607604,41.873031035,-87.757034799,Y
608369,41.873775236,-87.735273917,Y
608371,41.873775236,-87.735273917,Y
608373,41.873775236,-87.735273917,Y
608375,41.873775236,-87.735273917,Y
608377,41.866281003000005,-87.72523422,Y
608379,41.866281003000005,-87.72523422,Y
608381,41.866281003000005,-87.72523422,Y
608383,41.866281003000005,-87.72523422,Y
608385,41.866281003000005,-87.72523422,Y
608387,41.866281003000005,-87.72523422,Y
608389,41.866281003000005,-87.72523422,Y
608391,41.866281003000005,-87.72523422,Y
608393,41.866281003000005,-87.72523422,Y
608395,41.866118598,-87.73660352200001,Y
608397,41.866118598,-87.73660352200001,Y
609041,41.850783287,-87.646584747,Y
609173,41.918871017,-87.727774925,Y
609175,41.918871017,-87.727774925,Y
610865,41.679262554,-87.662616712,N
612199,41.734631021999995,-87.64099753200001,Y
612201,41.734631021999995,-87.64099753200001,Y
612211,41.76896052,-87.56667053700001,Y
612212,41.76896052,-87.56667053700001,Y
613777,41.997196148,-87.76663284700001,Y
613779,41.997196148,-87.76663284700001,Y
613868,41.847777523000005,-87.734505969,Y
613870,41.847777523000005,-87.734505969,Y
613872,41.847777523000005,-87.734505969,Y
613904,41.818018746,-87.723790382,Y
613906,41.818018746,-87.723790382,Y
614777,41.902586186,-87.723344976,Y
614778,41.902586186,-87.723344976,Y
616063,41.702579995,-87.52655051299999,N
616065,41.702579995,-87.52655051299999,N
618355,41.865098882,-87.71934355299999,Y
618356,41.865098882,-87.71934355299999,Y
618616,41.663338886999995,-87.64127765,N
618618,41.663338886999995,-87.64127765,N
618620,41.663338886999995,-87.64127765,N
619339,41.963614683,-87.685442594,Y
619477,41.885282636,-87.721069539,Y
619479,41.885282636,-87.721069539,Y
619481,41.885282636,-87.721069539,Y
619483,41.885282636,-87.721069539,Y
619485,41.885282636,-87.721069539,Y
620316,41.786925924,-87.65960243,Y
620318,41.786925924,-87.65960243,Y
620571,41.910809017,-87.648330325,N
620573,41.910809017,-87.648330325,N
620575,41.910809017,-87.648330325,N
620860,41.76500934,-87.65426109,Y
620862,41.76500934,-87.65426109,Y
622166,41.751301332,-87.56365350899999,Y
622168,41.751301332,-87.56365350899999,Y
622190,41.713711829,-87.542385195,Y
622191,41.713711829,-87.542385195,Y
622192,41.713711829,-87.542385195,Y
622775,41.857153553,-87.724973935,Y
622777,41.857153553,-87.724973935,Y
622779,41.857153553,-87.724973935,Y
622867,41.736976699,-87.589074925,N
622869,41.736976699,-87.589074925,N
623486,41.888787779,-87.746568772,Y
623487,41.888787779,-87.746568772,Y
623508,41.954719593,-87.644434159,Y
623797,42.005231486,-87.680338132,Y
623799,42.005231486,-87.680338132,Y
623801,42.005231486,-87.680338132,Y
623803,42.005231486,-87.680338132,Y
625015,41.885580318,-87.72592192399999,Y
625018,41.885580318,-87.72592192399999,Y
625021,41.885580318,-87.72592192399999,Y
625137,41.706772085,-87.664265411,Y
625139,41.706772085,-87.664265411,Y
625201,41.900958919000004,-87.619928174,Y
625202,41.900958919000004,-87.619928174,Y
625203,41.900958919000004,-87.619928174,Y
625204,41.900958919000004,-87.619928174,Y
625913,41.907262296999995,-87.72886622899999,N
625915,41.907262296999995,-87.72886622899999,N
625917,41.907262296999995,-87.72886622899999,N
626081,41.888016813,-87.746387825,Y
626497,41.772067445,-87.665103117,Y
626499,41.772067445,-87.665103117,Y
626501,41.772067445,-87.665103117,Y
626531,41.846302788,-87.717340049,Y
626533,41.846302788,-87.717340049,Y
626732,41.808815039,-87.64568295299999,Y
626734,41.808815039,-87.64568295299999,Y
626736,41.808815039,-87.64568295299999,Y
626738,41.808815039,-87.64568295299999,Y
627433,41.780524958,-87.584685417,N
627436,41.780524958,-87.584685417,N
627439,41.780524958,-87.584685417,N
627827,41.721514969,-87.62461016600001,N
627831,41.721514969,-87.62461016600001,N
627835,41.721514969,-87.62461016600001,N
627839,41.721514969,-87.62461016600001,N
627843,41.721514969,-87.62461016600001,N
627871,41.902034029,-87.76571210899999,Y
627873,41.902034029,-87.76571210899999,Y
627875,41.902034029,-87.76571210899999,Y
627974,41.743264491,-87.64397498,Y
627976,41.743264491,-87.64397498,Y
627978,41.743264491,-87.64397498,Y
627980,41.743264491,-87.64397498,Y
628548,41.917793040999996,-87.67776976799999,N
628709,41.877923974,-87.72133017,Y
628711,41.877923974,-87.72133017,Y
628713,41.877923974,-87.72133017,Y
629249,41.822283478,-87.691116011,Y
629255,41.822283478,-87.691116011,Y
629261,41.822283478,-87.691116011,Y
629267,41.822283478,-87.691116011,Y
629673,41.902460549000004,-87.746102903,Y
629675,41.902460549000004,-87.746102903,Y
629677,41.902460549000004,-87.746102903,Y
629679,41.902460549000004,-87.746102903,Y
629957,41.746403776,-87.682907211,N
629960,41.746403776,-87.682907211,N
629963,41.746403776,-87.682907211,N
630143,41.946706864,-87.682131645,N
630145,41.946706864,-87.682131645,N
630213,41.922595658,-87.722516641,Y
630214,41.922595658,-87.722516641,Y
630434,41.92343444,-87.802233093,Y
630437,41.92343444,-87.802233093,Y
630440,41.92343444,-87.802233093,Y
630443,41.92343444,-87.802233093,Y
631029,41.887044097,-87.770733452,Y
631031,41.887044097,-87.770733452,Y
631033,41.887044097,-87.770733452,Y
631035,41.887044097,-87.770733452,Y
631037,41.887044097,-87.770733452,Y
631285,41.892593226,-87.624334048,Y
631287,41.892593226,-87.624334048,Y
631435,41.87609935,-87.735465136,N
631437,41.87609935,-87.735465136,N
631439,41.87609935,-87.735465136,N
631441,41.87609935,-87.735465136,N
631443,41.87609935,-87.735465136,N
631445,41.87609935,-87.735465136,N
631535,41.839970158,-87.609097644,Y
631537,41.839970158,-87.609097644,Y
631964,41.808317419,-87.72712677,Y
631966,41.808317419,-87.72712677,Y
632035,41.950584356,-87.808459216,N
632449,41.813966326999996,-87.665253929,N
632452,41.813966326999996,-87.665253929,N
632455,41.813966326999996,-87.665253929,N
632458,41.813966326999996,-87.665253929,N
632461,41.813966326999996,-87.665253929,N
632880,41.930984853000005,-87.65038880600001,N
632882,41.930984853000005,-87.65038880600001,N
633500,41.739343208,-87.663007919,Y
633502,41.739343208,-87.663007919,Y
633527,41.777560687,-87.66431374700001,Y
633529,41.777560687,-87.66431374700001,Y
633796,41.954068242,-87.67860444899999,N
633798,41.954068242,-87.67860444899999,N
634342,41.749723972,-87.702539572,Y
634345,41.749723972,-87.702539572,Y
634348,41.749723972,-87.702539572,Y
634351,41.749723972,-87.702539572,Y
634391,41.879464104,-87.712449531,Y
635364,41.756472864,-87.627203591,Y
635367,41.756472864,-87.627203591,Y
635370,41.756472864,-87.627203591,Y
635473,41.867105475,-87.656745012,N
635475,41.867105475,-87.656745012,N
635509,41.875871628,-87.696123239,Y
635511,41.875871628,-87.696123239,Y
635513,41.875871628,-87.696123239,Y
635537,41.79540054,-87.69521339799999,Y
636405,41.941355013,-87.75475167799999,Y
637516,41.83878804,-87.70838587600001,Y
637518,41.83878804,-87.70838587600001,Y
637526,41.742981568000005,-87.66189543799999,N
637539,41.854811758000004,-87.676190299,Y
637540,41.854811758000004,-87.676190299,Y
637693,41.707023014,-87.628415719,Y
637695,41.707023014,-87.628415719,Y
637975,41.89325077,-87.637555686,Y
637977,41.89325077,-87.637555686,Y
637979,41.89325077,-87.637555686,Y
637981,41.89325077,-87.637555686,Y
637983,41.89325077,-87.637555686,Y
638152,41.880858305,-87.706535517,Y
638155,41.880858305,-87.706535517,Y
638158,41.880858305,-87.706535517,Y
638161,41.880858305,-87.706535517,Y
639090,41.751105797,-87.65389912100001,Y
639092,41.751105797,-87.65389912100001,Y
639094,41.751105797,-87.65389912100001,Y
639214,41.75144495,-87.60065154200001,N
639219,41.75144495,-87.60065154200001,N
639224,41.75144495,-87.60065154200001,N
639229,41.75144495,-87.60065154200001,N
639234,41.75144495,-87.60065154200001,N
639368,41.998166563000005,-87.671757523,Y
639370,41.998166563000005,-87.671757523,Y
639372,41.998166563000005,-87.671757523,Y
639374,41.998166563000005,-87.671757523,Y
639572,41.868213915,-87.74497306399999,N
640637,41.900958919000004,-87.619928174,Y
640639,41.900958919000004,-87.619928174,Y
640751,41.743166237,-87.663399665,Y
640755,41.743166237,-87.663399665,Y
640759,41.743166237,-87.663399665,Y
640763,41.743166237,-87.663399665,Y
640767,41.743166237,-87.663399665,Y
640771,41.743166237,-87.663399665,Y
641438,41.874438067,-87.72315394600001,Y
641439,41.874438067,-87.72315394600001,Y
641632,41.751460603000005,-87.58597199299999,Y
641634,41.751460603000005,-87.58597199299999,Y
641636,41.751460603000005,-87.58597199299999,Y
641638,41.751460603000005,-87.58597199299999,Y
642506,41.985931514,-87.72836921,N
642543,41.885802638,-87.749081449,Y
642544,41.885802638,-87.749081449,Y
643167,41.730199108,-87.55011717200001,N
643169,41.730199108,-87.55011717200001,N
643171,41.730199108,-87.55011717200001,N
643872,41.983012135,-87.78776351399999,Y
643874,41.983012135,-87.78776351399999,Y
644077,41.984650919,-87.825151048,Y
644079,41.984650919,-87.825151048,Y
644416,41.773031941,-87.60570550799999,Y
644418,41.773031941,-87.60570550799999,Y
644420,41.773031941,-87.60570550799999,Y
644777,41.714075503000004,-87.644839027,Y
644781,41.714075503000004,-87.644839027,Y
644785,41.714075503000004,-87.644839027,Y
644789,41.714075503000004,-87.644839027,Y
645338,41.895624377,-87.73363885,N
645589,41.769705358,-87.66987149399999,N
645591,41.769705358,-87.66987149399999,N
645593,41.769705358,-87.66987149399999,N
645595,41.769705358,-87.66987149399999,N
645992,41.80130618,-87.67587023899999,Y
646401,41.999263648,-87.700345214,Y
646404,41.999263648,-87.700345214,Y
646407,41.999263648,-87.700345214,Y
646594,41.794909789,-87.589674887,Y
646596,41.794909789,-87.589674887,Y
646600,41.937723513,-87.833257896,Y
646603,41.937723513,-87.833257896,Y
646606,41.937723513,-87.833257896,Y
646932,41.759791415,-87.634466825,N
646934,41.759791415,-87.634466825,N
646946,41.836778042,-87.72394889799999,Y
646949,41.836778042,-87.72394889799999,Y
646952,41.836778042,-87.72394889799999,Y
647155,41.86136821,-87.695954576,Y
647189,41.780008277,-87.625522512,N
647192,41.780008277,-87.625522512,N
647195,41.780008277,-87.625522512,N
647198,41.780008277,-87.625522512,N
647441,41.779140272,-87.67816285100001,Y
647778,41.879157329,-87.74366308200001,Y
647779,41.879157329,-87.74366308200001,Y
647780,41.879157329,-87.74366308200001,Y
648586,41.72897487,-87.554497401,N
648668,41.887820115,-87.621604615,Y
648669,41.887820115,-87.621604615,Y
648670,41.887820115,-87.621604615,Y
648671,41.887820115,-87.621604615,Y
649336,41.807587613,-87.609090665,Y
649338,41.807587613,-87.609090665,Y
649340,41.807587613,-87.609090665,Y
649342,41.807587613,-87.609090665,Y
649344,41.807587613,-87.609090665,Y
649346,41.807587613,-87.609090665,Y
649814,41.905818969,-87.769482954,Y
649816,41.905818969,-87.769482954,Y
650163,41.958750363,-87.76847041200001,Y
650545,41.874614605,-87.735407855,Y
650890,41.979185399,-87.654911628,Y
651349,41.796759099,-87.723115903,Y
651351,41.796759099,-87.723115903,Y
651353,41.796759099,-87.723115903,Y
651355,41.796759099,-87.723115903,Y
651357,41.796759099,-87.723115903,Y
651359,41.796759099,-87.723115903,Y
652961,41.877455343,-87.68485371,N
652963,41.877455343,-87.68485371,N
653143,41.920513637,-87.75864538200001,Y
653652,41.816658016,-87.684240928,N
653654,41.816658016,-87.684240928,N
653656,41.816658016,-87.684240928,N
653658,41.916638031,-87.734008462,N
654170,42.01272513,-87.686061274,N
654172,42.01272513,-87.686061274,N
654892,41.940869979,-87.737239499,Y
654899,41.940869979,-87.737239499,Y
654900,41.940869979,-87.737239499,Y
654907,41.940869979,-87.737239499,Y
654908,41.940869979,-87.737239499,Y
654915,41.940869979,-87.737239499,Y
656113,41.864495518000005,-87.70546520399999,Y
657433,42.002342199,-87.669439326,N
657614,41.7689916,-87.630007406,Y
657616,41.7689916,-87.630007406,Y
657618,41.7689916,-87.630007406,Y
659084,41.723831534,-87.61396598700001,Y
659085,41.723831534,-87.61396598700001,Y
659088,41.723831534,-87.61396598700001,Y
659089,41.723831534,-87.61396598700001,Y
659132,41.951707053,-87.730268024,N
659476,41.939872853000004,-87.649142384,N
659478,41.939872853000004,-87.649142384,N
659480,41.939872853000004,-87.649142384,N
659945,41.809153245,-87.624374305,Y
659947,41.809153245,-87.624374305,Y
660071,41.75146168,-87.59906981200001,Y
660075,41.75146168,-87.59906981200001,Y
660287,41.847601432,-87.685368991,Y
660359,41.838400581,-87.664798909,Y
660360,41.838400581,-87.664798909,Y
660936,41.979650219,-87.836658111,Y
660938,41.979650219,-87.836658111,Y
661114,41.721267719000004,-87.584839485,Y
661116,41.721267719000004,-87.584839485,Y
662113,41.793155061,-87.723303765,Y
662115,41.793155061,-87.723303765,Y
662280,41.907690795,-87.74617733,N
662282,41.907690795,-87.74617733,N
662284,41.907690795,-87.74617733,N
663982,41.663563834,-87.62228005700001,Y
663985,41.663563834,-87.62228005700001,Y
663988,41.663563834,-87.62228005700001,Y
663991,41.663563834,-87.62228005700001,Y
664382,41.94536566,-87.818146157,Y
664384,41.94536566,-87.818146157,Y
664386,41.94536566,-87.818146157,Y
664536,41.814617426,-87.622897638,Y
664538,41.814617426,-87.622897638,Y
664540,41.814617426,-87.622897638,Y
664542,41.814617426,-87.622897638,Y
666051,41.91018141,-87.73624887,Y
666053,41.91018141,-87.73624887,Y
666055,41.91018141,-87.73624887,Y
666057,41.91018141,-87.73624887,Y
666064,41.961918019,-87.65245036600001,N
666067,41.961918019,-87.65245036600001,N
666070,41.961918019,-87.65245036600001,N
667298,41.982315221,-87.806731502,Y
667300,41.982315221,-87.806731502,Y
667806,41.873342278,-87.676585213,Y
667808,41.873342278,-87.676585213,Y
670569,41.88102619,-87.711136648,N
670571,41.88102619,-87.711136648,N
670573,41.88102619,-87.711136648,N
670575,41.88102619,-87.711136648,N
670631,41.939528478,-87.69340359799999,Y
670730,41.925651376,-87.75851751200001,Y
670770,41.788012507,-87.650004064,Y
670773,41.788012507,-87.650004064,Y
670844,41.886921528,-87.626365761,Y
670846,41.886921528,-87.626365761,Y
671179,41.874329681,-87.72031538600001,Y
671181,41.874329681,-87.72031538600001,Y
671183,41.874329681,-87.72031538600001,Y
671185,41.874329681,-87.72031538600001,Y
671187,41.874329681,-87.72031538600001,Y
671273,41.870386328,-87.735228576,Y
671275,41.870386328,-87.735228576,Y
671277,41.870386328,-87.735228576,Y
671279,41.870386328,-87.735228576,Y
671281,41.870386328,-87.735228576,Y
671283,41.870386328,-87.735228576,Y
671285,41.870386328,-87.735228576,Y
671287,41.870386328,-87.735228576,Y
671722,41.869641508,-87.74472285899999,Y
671724,41.869641508,-87.74472285899999,Y
671870,41.699547415,-87.642751915,Y
671873,41.699547415,-87.642751915,Y
671876,41.699547415,-87.642751915,Y
671883,41.939552532,-87.671209102,N
671885,41.939552532,-87.671209102,N
672222,41.869926943,-87.72480936,Y
672639,41.865605656999996,-87.71647023700001,Y
672641,41.865605656999996,-87.71647023700001,Y
672643,41.865605656999996,-87.71647023700001,Y
672645,41.865605656999996,-87.71647023700001,Y
672647,41.865605656999996,-87.71647023700001,Y
672649,41.865605656999996,-87.71647023700001,Y
672734,41.76444247,-87.576136179,N
672736,41.76444247,-87.576136179,N
673167,41.878310135,-87.61757590299999,Y
673169,41.878310135,-87.61757590299999,Y
673171,41.878310135,-87.61757590299999,Y
673173,41.878310135,-87.61757590299999,Y
673175,41.878310135,-87.61757590299999,Y
673309,41.902125487,-87.69451798700001,Y
673311,41.902125487,-87.69451798700001,Y
673313,41.902125487,-87.69451798700001,Y
673315,41.902125487,-87.69451798700001,Y
674233,41.807853599,-87.716288408,N
674235,41.807853599,-87.716288408,N
674277,41.759537648,-87.65290272,Y
674279,41.759537648,-87.65290272,Y
674281,41.759537648,-87.65290272,Y
674283,41.759537648,-87.65290272,Y
674420,41.834347856,-87.641802714,Y
675794,41.75765656,-87.644370057,Y
675796,41.75765656,-87.644370057,Y
675798,41.761400449,-87.662424685,Y
675800,41.761400449,-87.662424685,Y
675802,41.761400449,-87.662424685,Y
675804,41.761400449,-87.662424685,Y
675806,41.761400449,-87.662424685,Y
676160,41.995985286,-87.787637117,N
676162,41.995985286,-87.787637117,N
676413,41.818211307,-87.626463315,N
676415,41.818211307,-87.626463315,N
676417,41.818211307,-87.626463315,N
676419,41.818211307,-87.626463315,N
676737,41.864357457,-87.731972305,Y
678012,41.803877147,-87.74320433700001,N
678014,41.803877147,-87.74320433700001,N
678016,41.803877147,-87.74320433700001,N
680082,41.938011728,-87.751909461,Y
681564,41.894605595,-87.774909299,Y
681567,41.894605595,-87.774909299,Y
681570,41.894605595,-87.774909299,Y
681573,41.894605595,-87.774909299,Y
682075,41.874861349,-87.69357984700001,Y
683030,41.771645893,-87.703113698,N
683033,41.771645893,-87.703113698,N
683036,41.771645893,-87.703113698,N
683166,41.959507029,-87.722736868,N
683205,41.805653073,-87.61634730899999,Y
683206,41.805653073,-87.61634730899999,Y
683207,41.805653073,-87.61634730899999,Y
683230,41.765463655,-87.634816479,Y
683233,41.765463655,-87.634816479,Y
683236,41.765463655,-87.634816479,Y
683239,41.765463655,-87.634816479,Y
683872,41.672144594,-87.637056378,Y
685528,41.805253756,-87.68421309899999,Y
685530,41.805253756,-87.68421309899999,Y
686307,41.786190282,-87.700086724,Y
686804,41.765393608000004,-87.625050475,Y
686805,41.765393608000004,-87.625050475,Y
686926,41.743306195,-87.653686957,Y
686928,41.743306195,-87.653686957,Y
686930,41.743306195,-87.653686957,Y
687391,41.897629246,-87.62427006899999,Y
687500,41.856635671,-87.67611288299999,N
687958,41.765519044,-87.620227855,Y
687962,41.765519044,-87.620227855,Y
687966,41.765519044,-87.620227855,Y
687970,41.765519044,-87.620227855,Y
688146,41.869409165,-87.689748501,Y
688148,41.869409165,-87.689748501,Y
688611,41.979431838,-87.79969389799999,Y
688613,41.979431838,-87.79969389799999,Y
688659,41.888312901,-87.62788442799999,Y
688663,41.888312901,-87.62788442799999,Y
688667,41.888312901,-87.62788442799999,Y
688671,41.888312901,-87.62788442799999,Y
689211,41.788403665,-87.67428501299999,N
689213,41.788403665,-87.67428501299999,N
689231,41.813475713,-87.703717884,Y
689233,41.813475713,-87.703717884,Y
689792,41.994497598,-87.76041720299999,Y
689811,41.852173037,-87.668648823,Y
689813,41.852173037,-87.668648823,Y
689815,41.852173037,-87.668648823,Y
689835,41.824430979,-87.605166379,Y
689836,41.824430979,-87.605166379,Y
689837,41.824430979,-87.605166379,Y
689842,41.883281626,-87.64277375799999,Y
689844,41.883281626,-87.64277375799999,Y
689846,41.883281626,-87.64277375799999,Y
689848,41.883281626,-87.64277375799999,Y
689850,41.883281626,-87.64277375799999,Y
690112,41.924324863,-87.66796642799999,Y
690115,41.924324863,-87.66796642799999,Y
690118,41.924324863,-87.66796642799999,Y
690121,41.924324863,-87.66796642799999,Y
690124,41.924324863,-87.66796642799999,Y
690646,41.747376931,-87.580059405,Y
690710,41.792791099,-87.765130517,Y
690757,41.88339231,-87.72589343899999,Y
690759,41.88339231,-87.72589343899999,Y
690775,42.000039385,-87.66866082700001,Y
690777,42.000039385,-87.66866082700001,Y
690779,42.000039385,-87.66866082700001,Y
690954,41.737388704000004,-87.67297630799999,Y
691086,41.678088707,-87.626701648,Y
691088,41.678088707,-87.626701648,Y
692009,41.8994649,-87.711420404,Y
692848,41.910444523,-87.62613335100001,N
692850,41.910444523,-87.62613335100001,N
692852,41.910444523,-87.62613335100001,N
693076,41.761411283,-87.59344823299999,N
693077,41.761411283,-87.59344823299999,N
693078,41.761411283,-87.59344823299999,N
693079,41.761411283,-87.59344823299999,N
693080,41.761411283,-87.59344823299999,N
693137,41.72411632,-87.643137755,Y
693139,41.72411632,-87.643137755,Y
693208,41.751396701,-87.60515465799999,Y
693210,41.751396701,-87.60515465799999,Y
693938,41.712685142,-87.681666544,Y
693940,41.712685142,-87.681666544,Y
694760,41.807699085,-87.745667875,Y
695939,41.758092176,-87.624902228,Y
695941,41.758092176,-87.624902228,Y
696017,41.739236061999996,-87.560110931,Y
696020,41.739236061999996,-87.560110931,Y
696023,41.739236061999996,-87.560110931,Y
696745,41.851926205,-87.690394258,Y
696876,41.834683069,-87.6708795,Y
696878,41.834683069,-87.6708795,Y
696880,41.834683069,-87.6708795,Y
696882,41.834683069,-87.6708795,Y
696884,41.834683069,-87.6708795,Y
697671,41.802518864,-87.624140826,N
697674,41.802518864,-87.624140826,N
697677,41.802518864,-87.624140826,N
697680,41.802518864,-87.624140826,N
697683,41.802518864,-87.624140826,N
697686,41.802518864,-87.624140826,N
697723,41.687789476999995,-87.628823348,Y
697724,41.687789476999995,-87.628823348,Y
697934,41.715094199,-87.64318563799999,Y
697936,41.715094199,-87.64318563799999,Y
698155,41.971522852,-87.648834436,Y
698157,41.971522852,-87.648834436,Y
699098,41.758265621,-87.59307053799999,N
699270,41.906607053,-87.726567621,N
699478,41.930885443,-87.75654845700001,Y
699480,41.930885443,-87.75654845700001,Y
699482,41.930885443,-87.75654845700001,Y
699768,41.793615165,-87.591793818,Y
699948,41.766360561999996,-87.57523011200001,Y
699951,41.766360561999996,-87.57523011200001,Y
699954,41.766360561999996,-87.57523011200001,Y
699965,41.77359756,-87.5727677,Y
699971,41.77359756,-87.5727677,Y
699977,41.77359756,-87.5727677,Y
699983,41.77359756,-87.5727677,Y
699989,41.77359756,-87.5727677,Y
700292,41.866987673000004,-87.734851097,Y
700933,41.900752974,-87.624235,Y
700934,41.900752974,-87.624235,Y
702866,41.70743645,-87.60416001,Y
702868,41.70743645,-87.60416001,Y
703088,41.871936973000004,-87.62655483399999,Y
703103,41.803144366,-87.72230942200001,N
703105,41.803144366,-87.72230942200001,N
703238,41.762273062,-87.67574702799999,Y
703239,41.762273062,-87.67574702799999,Y
703240,41.762273062,-87.67574702799999,Y
703241,41.762273062,-87.67574702799999,Y
703429,41.844262091,-87.731813607,Y
703431,41.844262091,-87.731813607,Y
703433,41.844262091,-87.731813607,Y
703435,41.844262091,-87.731813607,Y
703437,41.844262091,-87.731813607,Y
703451,41.846099585,-87.73101529,Y
703453,41.846099585,-87.73101529,Y
705477,41.805713248,-87.63066980200001,Y
705479,41.805713248,-87.63066980200001,Y
705481,41.805713248,-87.63066980200001,Y
705986,41.93661723,-87.633757764,Y
705988,41.93661723,-87.633757764,Y
705990,41.93661723,-87.633757764,Y
706017,41.78410206,-87.652332648,Y
707361,41.793624505,-87.70349595,Y
707397,41.834608061,-87.618046022,Y
707974,41.799377144,-87.59390286,Y
707976,41.799377144,-87.59390286,Y
708362,41.972365347,-87.76459944,N
708791,41.847951171999995,-87.71381963399999,Y
708793,41.847951171999995,-87.71381963399999,Y
708795,41.847951171999995,-87.71381963399999,Y
708910,41.972297710999996,-87.708439086,Y
708932,41.881963096999996,-87.738119086,Y
708934,41.881963096999996,-87.738119086,Y
708936,41.881963096999996,-87.738119086,Y
708938,41.881963096999996,-87.738119086,Y
708940,41.881963096999996,-87.738119086,Y
709025,41.751317584,-87.60960617299999,Y
709027,41.751317584,-87.60960617299999,Y
709029,41.751317584,-87.60960617299999,Y
710806,41.823402956,-87.694478799,Y
710808,41.823402956,-87.694478799,Y
710922,41.794180478,-87.630368045,N
710925,41.794180478,-87.630368045,N
710928,41.794180478,-87.630368045,N
710931,41.794180478,-87.630368045,N
710934,41.794180478,-87.630368045,N
710937,41.794180478,-87.630368045,N
710940,41.794180478,-87.630368045,N
711927,41.774889015,-87.602214549,Y
711928,41.774889015,-87.602214549,Y
712708,41.846864177,-87.67584823700001,Y
712710,41.846864177,-87.67584823700001,Y
714491,41.795160003,-87.674190274,Y
715512,41.891786984,-87.706382124,Y
716004,41.936006546,-87.668381758,Y
716006,41.936006546,-87.668381758,Y
716235,41.869231874,-87.738533781,Y
716570,41.873148326999996,-87.62073886,N
716572,41.873148326999996,-87.62073886,N
717704,41.902643889000004,-87.71662121799999,Y
717706,41.902643889000004,-87.71662121799999,Y
718385,41.735782199,-87.65619326299999,Y
718386,41.735782199,-87.65619326299999,Y
718489,41.9205107,-87.743924901,Y
